SaleID,Date,Hour,ProductKey,CustomerKey,StaffKey,Quantity,UnitPrice,Discount,LineTotal,PrescriptionRequired,RefusedNoPrescription
35074,2025-04-03,17,11,255,4,1,19.5,0.0,19.5,0,0
35075,2025-04-03,16,17,448,5,1,29.6,0.0,29.6,1,0
35075,2025-04-03,16,6,448,5,1,33.5,1.68,31.82,1,0
35075,2025-04-03,16,31,448,5,3,21.0,6.3,56.7,0,0
35076,2025-04-03,19,8,816,1,3,13.4,0.0,40.2,0,0
35076,2025-04-03,19,19,816,1,1,21.2,0.0,21.2,1,0
35077,2025-04-03,19,20,518,5,1,19.8,1.98,17.82,1,0
35077,2025-04-03,19,41,518,5,1,52.0,0.0,52.0,0,0
35077,2025-04-03,19,10,518,5,1,42.0,0.0,42.0,1,0
35078,2025-04-03,18,33,819,3,1,15.4,0.0,15.4,0,0
35079,2025-04-03,17,27,31,4,1,26.7,0.0,26.7,0,0
35079,2025-04-03,17,45,31,4,2,34.5,3.45,65.55,0,0
35079,2025-04-03,17,26,31,4,1,56.0,0.0,56.0,0,0
35080,2025-04-03,17,36,255,2,1,199.0,0.0,199.0,0,0
35080,2025-04-03,17,40,255,2,1,35.2,0.0,35.2,1,0
35081,2025-04-03,17,18,802,2,1,23.4,0.0,23.4,1,0
35082,2025-04-03,9,30,390,2,1,39.0,0.0,39.0,0,0
35083,2025-04-03,17,16,461,1,1,68.0,0.0,68.0,0,0
35084,2025-04-03,10,4,47,5,2,27.0,0.0,54.0,1,0
35085,2025-04-03,15,11,604,1,1,19.5,0.0,19.5,0,0
35086,2025-04-03,11,9,811,2,1,45.0,2.25,42.75,1,0
35086,2025-04-03,11,19,811,2,2,21.2,0.0,42.4,1,0
35087,2025-04-03,8,4,802,2,1,27.0,0.0,27.0,1,0
35087,2025-04-03,8,25,802,2,1,29.9,1.5,28.4,0,0
35087,2025-04-03,8,40,802,2,1,35.2,1.76,33.44,1,0
35087,2025-04-03,8,38,802,2,1,27.4,0.0,27.4,1,0
35088,2025-04-03,17,18,108,1,2,23.4,0.0,46.8,1,0
35089,2025-04-03,12,15,313,3,1,96.0,9.6,86.4,1,0
35090,2025-04-03,15,18,395,2,1,23.4,2.34,21.06,1,0
35090,2025-04-03,15,8,395,2,1,13.4,1.34,12.06,0,0
35091,2025-04-03,10,15,806,5,3,96.0,14.4,273.6,1,0
35091,2025-04-03,10,13,806,5,2,16.3,3.26,29.34,0,0
35091,2025-04-03,10,9,806,5,1,45.0,4.5,40.5,1,0
35091,2025-04-03,10,20,806,5,2,19.8,3.96,35.64,1,0
35092,2025-04-03,15,9,278,1,1,45.0,0.0,45.0,1,0
35092,2025-04-03,15,10,278,1,1,42.0,0.0,42.0,1,0
35093,2025-04-03,13,39,178,2,1,16.8,0.0,16.8,1,0
35094,2025-04-03,17,19,118,2,1,21.2,0.0,21.2,1,0
35094,2025-04-03,17,14,118,2,2,24.8,0.0,49.6,1,0
35094,2025-04-03,17,39,118,2,1,16.8,0.0,16.8,1,0
35095,2025-04-03,8,35,641,5,1,47.0,2.35,44.65,0,0
35095,2025-04-03,8,18,641,5,2,23.4,4.68,42.12,1,0
35096,2025-04-03,15,10,178,3,1,42.0,0.0,42.0,1,0
35097,2025-04-03,8,27,137,3,1,26.7,0.0,26.7,0,0
35097,2025-04-03,8,15,137,3,1,96.0,4.8,91.2,1,0
35097,2025-04-03,8,2,137,3,2,11.9,0.0,23.8,0,0
35098,2025-04-03,8,25,226,1,1,29.9,0.0,29.9,0,0
35098,2025-04-03,8,14,226,1,1,24.8,0.0,24.8,1,0
35098,2025-04-03,8,22,226,1,2,49.0,0.0,98.0,0,0
35098,2025-04-03,8,44,226,1,1,18.9,0.0,18.9,0,0
35099,2025-04-03,11,31,82,1,1,21.0,0.0,21.0,0,0
35099,2025-04-03,11,30,82,1,3,39.0,0.0,117.0,0,0
35099,2025-04-03,11,23,82,1,2,34.0,0.0,68.0,0,0
35100,2025-04-03,9,38,65,2,1,27.4,1.37,26.03,1,0
35100,2025-04-03,9,17,65,2,1,29.6,0.0,29.6,1,0
35101,2025-04-03,8,22,42,2,1,49.0,0.0,49.0,0,0
35101,2025-04-03,8,38,42,2,2,27.4,0.0,54.8,1,0
35102,2025-04-03,12,2,722,3,2,11.9,0.0,23.8,0,0
35103,2025-04-03,15,30,28,3,1,39.0,0.0,39.0,0,0
35104,2025-04-03,11,23,390,1,1,34.0,3.4,30.6,0,0
35104,2025-04-03,11,32,390,1,3,23.8,0.0,71.4,0,0
35105,2025-04-03,15,45,739,4,1,34.5,3.45,31.05,0,0
35105,2025-04-03,15,2,739,4,1,11.9,0.0,11.9,0,0
35106,2025-04-03,14,9,164,3,1,45.0,0.0,45.0,1,0
35107,2025-04-03,15,43,298,4,1,8.2,0.82,7.38,0,0
35107,2025-04-03,15,1,298,4,1,9.5,0.48,9.02,0,0
35108,2025-04-03,10,8,610,4,1,13.4,0.0,13.4,0,0
35109,2025-04-03,10,12,448,1,1,10.9,0.0,10.9,0,0
35109,2025-04-03,10,19,448,1,2,21.2,0.0,42.4,1,0
35110,2025-04-03,8,24,448,2,1,22.5,0.0,22.5,0,0
35111,2025-04-03,17,4,364,1,2,27.0,0.0,54.0,1,0
35112,2025-04-03,9,8,682,5,1,13.4,1.34,12.06,0,0
35113,2025-04-03,19,23,565,3,1,34.0,0.0,34.0,0,0
35113,2025-04-03,19,2,565,3,1,11.9,0.0,11.9,0,0
35114,2025-04-03,17,41,537,3,2,52.0,0.0,104.0,0,0
35115,2025-04-03,14,6,571,2,2,33.5,6.7,60.3,1,0
35116,2025-04-03,16,8,173,1,2,13.4,1.34,25.46,0,0
35116,2025-04-03,16,13,173,1,3,16.3,0.0,48.9,0,0
35117,2025-04-03,12,39,295,2,1,16.8,0.84,15.96,1,0
35117,2025-04-03,12,33,295,2,1,15.4,1.54,13.86,0,0
35118,2025-04-03,12,32,325,3,1,23.8,2.38,21.42,0,0
35119,2025-04-03,17,41,650,1,1,52.0,0.0,52.0,0,0
35119,2025-04-03,17,12,650,1,1,10.9,0.0,10.9,0,0
35119,2025-04-03,17,7,650,1,1,14.2,0.0,14.2,0,0
35120,2025-04-03,13,44,187,1,1,18.9,0.94,17.96,0,0
35120,2025-04-03,13,41,187,1,1,52.0,0.0,52.0,0,0
35120,2025-04-03,13,6,187,1,1,33.5,3.35,30.15,1,0
35121,2025-04-03,12,30,546,5,3,39.0,0.0,117.0,0,0
35122,2025-04-03,11,43,316,5,1,8.2,0.0,8.2,0,0
35123,2025-04-03,12,38,330,3,3,27.4,0.0,82.2,1,1
35123,2025-04-03,12,7,330,3,3,14.2,0.0,42.6,0,0
35124,2025-04-03,17,38,219,2,2,27.4,0.0,54.8,1,0
35125,2025-04-03,12,5,73,2,1,39.9,2.0,37.9,1,1
35126,2025-04-03,17,18,255,3,1,23.4,0.0,23.4,1,0
35127,2025-04-03,9,32,163,4,1,23.8,2.38,21.42,0,0
35128,2025-04-03,18,18,139,3,1,23.4,1.17,22.23,1,0
35129,2025-04-03,16,7,688,3,1,14.2,0.0,14.2,0,0
35129,2025-04-03,16,30,688,3,2,39.0,0.0,78.0,0,0
35129,2025-04-03,16,37,688,3,1,30.6,1.53,29.07,1,0
35130,2025-04-03,16,42,421,1,1,20.4,0.0,20.4,0,0
35131,2025-04-03,16,16,226,1,3,68.0,10.2,193.8,0,0
35131,2025-04-03,16,7,226,1,2,14.2,0.0,28.4,0,0
35132,2025-04-03,11,13,392,1,2,16.3,0.0,32.6,0,0
35132,2025-04-03,11,45,392,1,2,34.5,0.0,69.0,0,0
35132,2025-04-03,11,14,392,1,1,24.8,1.24,23.56,1,0
35133,2025-04-03,16,38,52,1,1,27.4,0.0,27.4,1,0
35134,2025-04-03,18,37,627,1,1,30.6,0.0,30.6,1,0
35135,2025-04-03,14,16,448,3,1,68.0,3.4,64.6,0,0
35136,2025-04-03,13,32,791,3,1,23.8,0.0,23.8,0,0
35136,2025-04-03,13,21,791,3,1,12.6,0.0,12.6,0,0
35136,2025-04-03,13,3,791,3,1,8.4,0.0,8.4,0,0
35136,2025-04-03,13,6,791,3,1,33.5,0.0,33.5,1,0
35137,2025-04-03,12,44,688,5,1,18.9,1.89,17.01,0,0
35138,2025-04-03,14,8,675,3,1,13.4,0.67,12.73,0,0
35139,2025-04-03,15,11,104,3,1,19.5,0.0,19.5,0,0
35139,2025-04-03,15,18,104,3,1,23.4,0.0,23.4,1,0
35140,2025-04-03,11,29,546,1,1,58.0,0.0,58.0,0,0
35140,2025-04-03,11,32,546,1,1,23.8,2.38,21.42,0,0
35141,2025-04-03,12,38,670,4,1,27.4,0.0,27.4,1,0
35141,2025-04-03,12,13,670,4,3,16.3,0.0,48.9,0,0
35141,2025-04-03,12,39,670,4,1,16.8,1.68,15.12,1,0
35142,2025-04-03,18,18,436,2,1,23.4,0.0,23.4,1,0
35142,2025-04-03,18,24,436,2,3,22.5,0.0,67.5,0,0
35142,2025-04-03,18,9,436,2,1,45.0,0.0,45.0,1,0
35143,2025-04-03,18,19,675,2,1,21.2,0.0,21.2,1,0
35144,2025-04-04,19,17,109,2,1,29.6,0.0,29.6,1,0
35145,2025-04-04,13,6,376,2,1,33.5,0.0,33.5,1,0
35146,2025-04-04,13,4,78,2,1,27.0,0.0,27.0,1,0
35146,2025-04-04,13,44,78,2,1,18.9,1.89,17.01,0,0
35147,2025-04-04,16,29,380,2,1,58.0,0.0,58.0,0,0
35147,2025-04-04,16,19,380,2,1,21.2,0.0,21.2,1,0
35148,2025-04-04,19,3,177,3,1,8.4,0.0,8.4,0,0
35148,2025-04-04,19,19,177,3,1,21.2,0.0,21.2,1,0
35149,2025-04-04,10,19,720,3,1,21.2,0.0,21.2,1,0
35149,2025-04-04,10,12,720,3,1,10.9,0.0,10.9,0,0
35149,2025-04-04,10,41,720,3,1,52.0,0.0,52.0,0,0
35149,2025-04-04,10,24,720,3,1,22.5,1.12,21.38,0,0
35150,2025-04-04,11,13,380,2,1,16.3,0.0,16.3,0,0
35151,2025-04-04,13,9,125,3,1,45.0,0.0,45.0,1,0
35152,2025-04-04,18,15,448,2,1,96.0,9.6,86.4,1,0
35153,2025-04-04,18,30,90,3,1,39.0,3.9,35.1,0,0
35154,2025-04-04,17,34,562,2,1,11.2,1.12,10.08,0,0
35154,2025-04-04,17,6,562,2,2,33.5,6.7,60.3,1,0
35155,2025-04-04,12,42,361,3,1,20.4,0.0,20.4,0,0
35155,2025-04-04,12,31,361,3,1,21.0,0.0,21.0,0,0
35156,2025-04-04,16,44,459,1,1,18.9,0.0,18.9,0,0
35157,2025-04-04,12,32,491,1,2,23.8,0.0,47.6,0,0
35158,2025-04-04,12,5,336,2,1,39.9,2.0,37.9,1,0
35158,2025-04-04,12,14,336,2,1,24.8,0.0,24.8,1,0
35158,2025-04-04,12,2,336,2,2,11.9,1.19,22.61,0,0
35158,2025-04-04,12,26,336,2,1,56.0,0.0,56.0,0,0
35159,2025-04-04,11,1,780,5,1,9.5,0.48,9.02,0,0
35160,2025-04-04,18,19,372,2,1,21.2,1.06,20.14,1,0
35160,2025-04-04,18,33,372,2,1,15.4,0.0,15.4,0,0
35161,2025-04-04,17,1,204,2,2,9.5,0.0,19.0,0,0
35162,2025-04-04,11,9,130,4,1,45.0,0.0,45.0,1,0
35163,2025-04-04,14,15,318,1,3,96.0,0.0,288.0,1,0
35164,2025-04-04,15,13,418,3,1,16.3,0.0,16.3,0,0
35165,2025-04-04,19,9,116,3,1,45.0,0.0,45.0,1,0
35165,2025-04-04,19,29,116,3,1,58.0,0.0,58.0,0,0
35166,2025-04-04,14,11,522,2,1,19.5,0.0,19.5,0,0
35167,2025-04-04,16,40,298,1,1,35.2,1.76,33.44,1,0
35168,2025-04-04,16,29,200,4,1,58.0,2.9,55.1,0,0
35169,2025-04-04,19,14,248,3,1,24.8,0.0,24.8,1,0
35169,2025-04-04,19,13,248,3,2,16.3,0.0,32.6,0,0
35169,2025-04-04,19,11,248,3,1,19.5,0.98,18.52,0,0
35170,2025-04-04,18,16,366,1,1,68.0,0.0,68.0,0,0
35171,2025-04-04,12,44,164,2,1,18.9,0.94,17.96,0,0
35172,2025-04-04,15,35,111,5,3,47.0,0.0,141.0,0,0
35172,2025-04-04,15,27,111,5,1,26.7,0.0,26.7,0,0
35173,2025-04-04,19,31,229,1,1,21.0,1.05,19.95,0,0
35174,2025-04-04,11,42,570,1,1,20.4,0.0,20.4,0,0
35174,2025-04-04,11,23,570,1,1,34.0,0.0,34.0,0,0
35175,2025-04-04,14,27,734,1,1,26.7,1.34,25.36,0,0
35176,2025-04-04,18,6,689,3,1,33.5,0.0,33.5,1,0
35177,2025-04-04,15,11,741,3,2,19.5,3.9,35.1,0,0
35177,2025-04-04,15,7,741,3,1,14.2,0.0,14.2,0,0
35178,2025-04-04,15,9,467,3,1,45.0,0.0,45.0,1,0
35178,2025-04-04,15,6,467,3,1,33.5,0.0,33.5,1,0
35179,2025-04-04,16,28,561,1,1,42.5,0.0,42.5,0,0
35180,2025-04-04,10,3,575,2,1,8.4,0.0,8.4,0,0
35181,2025-04-04,12,36,298,2,1,199.0,9.95,189.05,0,0
35181,2025-04-04,12,4,298,2,2,27.0,0.0,54.0,1,0
35182,2025-04-04,16,30,835,4,1,39.0,1.95,37.05,0,0
35183,2025-04-04,11,42,484,2,1,20.4,2.04,18.36,0,0
35183,2025-04-04,11,32,484,2,1,23.8,0.0,23.8,0,0
35184,2025-04-04,17,43,799,3,2,8.2,0.0,16.4,0,0
35185,2025-04-04,18,45,670,4,2,34.5,6.9,62.1,0,0
35186,2025-04-04,16,18,131,2,1,23.4,0.0,23.4,1,0
35187,2025-04-04,15,5,162,1,1,39.9,0.0,39.9,1,0
35188,2025-04-04,15,1,60,3,1,9.5,0.0,9.5,0,0
35189,2025-04-04,10,29,604,3,1,58.0,2.9,55.1,0,0
35190,2025-04-04,10,8,242,1,1,13.4,0.0,13.4,0,0
35191,2025-04-04,16,21,491,3,1,12.6,0.0,12.6,0,0
35192,2025-04-04,17,1,423,3,1,9.5,0.0,9.5,0,0
35193,2025-04-04,17,22,581,1,1,49.0,0.0,49.0,0,0
35194,2025-04-04,18,19,297,4,1,21.2,0.0,21.2,1,0
35195,2025-04-04,11,19,710,4,1,21.2,0.0,21.2,1,0
35195,2025-04-04,11,25,710,4,1,29.9,1.5,28.4,0,0
35195,2025-04-04,11,7,710,4,1,14.2,0.0,14.2,0,0
35196,2025-04-04,19,10,255,2,1,42.0,0.0,42.0,1,0
35196,2025-04-04,19,42,255,2,1,20.4,0.0,20.4,0,0
35196,2025-04-04,19,23,255,2,2,34.0,0.0,68.0,0,0
35196,2025-04-04,19,5,255,2,1,39.9,0.0,39.9,1,0
35197,2025-04-04,13,10,87,4,1,42.0,0.0,42.0,1,0
35198,2025-04-04,11,36,688,5,1,199.0,19.9,179.1,0,0
35198,2025-04-04,11,33,688,5,1,15.4,0.0,15.4,0,0
35199,2025-04-04,17,8,847,1,1,13.4,0.0,13.4,0,0
35200,2025-04-04,16,4,806,4,1,27.0,0.0,27.0,1,0
35200,2025-04-04,16,6,806,4,1,33.5,0.0,33.5,1,0
35200,2025-04-04,16,33,806,4,3,15.4,0.0,46.2,0,0
35201,2025-04-04,17,5,518,2,2,39.9,0.0,79.8,1,0
35201,2025-04-04,17,16,518,2,1,68.0,3.4,64.6,0,0
35202,2025-04-04,12,43,294,2,2,8.2,0.0,16.4,0,0
35202,2025-04-04,12,14,294,2,1,24.8,0.0,24.8,1,0
35202,2025-04-04,12,6,294,2,1,33.5,0.0,33.5,1,0
35203,2025-04-04,9,22,448,3,1,49.0,4.9,44.1,0,0
35203,2025-04-04,9,27,448,3,1,26.7,0.0,26.7,0,0
35204,2025-04-04,10,40,183,2,2,35.2,0.0,70.4,1,0
35204,2025-04-04,10,20,183,2,1,19.8,0.0,19.8,1,0
35204,2025-04-04,10,36,183,2,1,199.0,0.0,199.0,0,0
35205,2025-04-04,9,24,669,3,1,22.5,0.0,22.5,0,0
35206,2025-04-04,17,30,709,4,1,39.0,0.0,39.0,0,0
35206,2025-04-04,17,42,709,4,1,20.4,0.0,20.4,0,0
35206,2025-04-04,17,29,709,4,2,58.0,0.0,116.0,0,0
35206,2025-04-04,17,34,709,4,1,11.2,0.0,11.2,0,0
35207,2025-04-04,18,7,477,2,1,14.2,0.0,14.2,0,0
35207,2025-04-04,18,15,477,2,1,96.0,9.6,86.4,1,0
35207,2025-04-04,18,4,477,2,3,27.0,0.0,81.0,1,0
35208,2025-04-04,16,33,358,2,1,15.4,0.0,15.4,0,0
35209,2025-04-04,12,3,770,3,2,8.4,0.0,16.8,0,0
35209,2025-04-04,12,40,770,3,2,35.2,0.0,70.4,1,0
35210,2025-04-04,11,12,193,2,1,10.9,1.09,9.81,0,0
35210,2025-04-04,11,7,193,2,1,14.2,0.71,13.49,0,0
35211,2025-04-04,14,44,777,1,1,18.9,0.0,18.9,0,0
35211,2025-04-04,14,3,777,1,1,8.4,0.0,8.4,0,0
35212,2025-04-04,11,16,298,3,1,68.0,3.4,64.6,0,0
35213,2025-04-04,9,26,346,4,1,56.0,0.0,56.0,0,0
35213,2025-04-04,9,9,346,4,3,45.0,0.0,135.0,1,0
35214,2025-04-04,11,5,18,5,2,39.9,0.0,79.8,1,0
35214,2025-04-04,11,35,18,5,1,47.0,0.0,47.0,0,0
35214,2025-04-04,11,29,18,5,1,58.0,5.8,52.2,0,0
35214,2025-04-04,11,44,18,5,1,18.9,0.0,18.9,0,0
35215,2025-04-04,16,39,38,1,2,16.8,0.0,33.6,1,0
35215,2025-04-04,16,27,38,1,1,26.7,0.0,26.7,0,0
35215,2025-04-04,16,18,38,1,1,23.4,1.17,22.23,1,0
35215,2025-04-04,16,43,38,1,1,8.2,0.41,7.79,0,0
35216,2025-04-04,10,33,732,2,1,15.4,0.0,15.4,0,0
35217,2025-04-04,10,9,191,1,1,45.0,0.0,45.0,1,1
35217,2025-04-04,10,38,191,1,1,27.4,0.0,27.4,1,0
35217,2025-04-04,10,24,191,1,3,22.5,0.0,67.5,0,0
35218,2025-04-04,15,10,363,1,1,42.0,0.0,42.0,1,0
35219,2025-04-04,16,36,752,2,1,199.0,19.9,179.1,0,0
35219,2025-04-04,16,7,752,2,2,14.2,1.42,26.98,0,0
35220,2025-04-04,17,3,514,4,1,8.4,0.0,8.4,0,0
35221,2025-04-04,15,4,29,5,1,27.0,2.7,24.3,1,0
35222,2025-04-04,8,9,157,4,2,45.0,0.0,90.0,1,0
35223,2025-04-04,12,25,159,2,1,29.9,2.99,26.91,0,0
35224,2025-04-04,15,9,78,1,3,45.0,0.0,135.0,1,0
35225,2025-04-04,18,8,654,4,2,13.4,0.0,26.8,0,0
35225,2025-04-04,18,3,654,4,1,8.4,0.0,8.4,0,0
35226,2025-04-04,18,44,705,1,1,18.9,0.0,18.9,0,0
35227,2025-04-04,11,45,730,2,1,34.5,0.0,34.5,0,0
35227,2025-04-04,11,44,730,2,1,18.9,0.0,18.9,0,0
35228,2025-04-04,16,21,445,2,1,12.6,0.0,12.6,0,0
35228,2025-04-04,16,19,445,2,1,21.2,0.0,21.2,1,1
35228,2025-04-04,16,44,445,2,3,18.9,0.0,56.7,0,0
35228,2025-04-04,16,12,445,2,1,10.9,0.0,10.9,0,0
35229,2025-04-04,10,45,314,3,1,34.5,3.45,31.05,0,0
35229,2025-04-04,10,20,314,3,1,19.8,0.0,19.8,1,0
35229,2025-04-04,10,39,314,3,1,16.8,0.0,16.8,1,0
35230,2025-04-04,13,5,271,1,1,39.9,0.0,39.9,1,0
35230,2025-04-04,13,37,271,1,1,30.6,0.0,30.6,1,0
35231,2025-04-04,11,29,601,4,1,58.0,2.9,55.1,0,0
35231,2025-04-04,11,14,601,4,1,24.8,0.0,24.8,1,0
35232,2025-04-04,9,18,394,2,1,23.4,2.34,21.06,1,0
35233,2025-04-04,10,28,782,4,1,42.5,0.0,42.5,0,0
35233,2025-04-04,10,4,782,4,2,27.0,0.0,54.0,1,0
35234,2025-04-04,12,28,163,3,1,42.5,0.0,42.5,0,0
35234,2025-04-04,12,3,163,3,2,8.4,0.0,16.8,0,0
35235,2025-04-04,9,33,404,5,1,15.4,0.0,15.4,0,0
35236,2025-04-04,10,13,609,2,3,16.3,0.0,48.9,0,0
35236,2025-04-04,10,17,609,2,1,29.6,0.0,29.6,1,0
35236,2025-04-04,10,7,609,2,1,14.2,0.0,14.2,0,0
35237,2025-04-04,17,6,231,4,1,33.5,3.35,30.15,1,0
35237,2025-04-04,17,36,231,4,1,199.0,9.95,189.05,0,0
35237,2025-04-04,17,33,231,4,1,15.4,0.0,15.4,0,0
35238,2025-04-04,14,27,746,2,1,26.7,0.0,26.7,0,0
35239,2025-04-04,16,7,295,3,2,14.2,0.0,28.4,0,0
35239,2025-04-04,16,4,295,3,1,27.0,0.0,27.0,1,0
35239,2025-04-04,16,8,295,3,1,13.4,0.0,13.4,0,0
35240,2025-04-04,17,17,123,5,1,29.6,0.0,29.6,1,0
35241,2025-04-04,10,39,521,3,3,16.8,0.0,50.4,1,0
35241,2025-04-04,10,13,521,3,1,16.3,0.0,16.3,0,0
35242,2025-04-04,11,20,159,4,2,19.8,0.0,39.6,1,0
35242,2025-04-04,11,5,159,4,1,39.9,2.0,37.9,1,0
35243,2025-04-04,10,20,325,1,1,19.8,0.0,19.8,1,0
35243,2025-04-04,10,30,325,1,1,39.0,0.0,39.0,0,0
35243,2025-04-04,10,3,325,1,1,8.4,0.84,7.56,0,0
35243,2025-04-04,10,35,325,1,1,47.0,0.0,47.0,0,0
35244,2025-04-04,18,13,720,1,1,16.3,0.0,16.3,0,0
35245,2025-04-04,17,41,86,2,1,52.0,0.0,52.0,0,0
35246,2025-04-04,16,13,518,1,2,16.3,0.0,32.6,0,0
35246,2025-04-04,16,42,518,1,1,20.4,2.04,18.36,0,0
35247,2025-04-05,16,36,169,5,1,199.0,0.0,199.0,0,0
35248,2025-04-05,9,22,438,2,1,49.0,0.0,49.0,0,0
35249,2025-04-05,13,31,847,2,2,21.0,4.2,37.8,0,0
35249,2025-04-05,13,40,847,2,1,35.2,0.0,35.2,1,0
35250,2025-04-05,15,44,316,4,1,18.9,0.0,18.9,0,0
35251,2025-04-05,8,3,562,4,2,8.4,0.0,16.8,0,0
35252,2025-04-05,16,23,468,1,3,34.0,10.2,91.8,0,0
35252,2025-04-05,16,30,468,1,2,39.0,0.0,78.0,0,0
35253,2025-04-05,9,34,129,3,1,11.2,0.0,11.2,0,0
35254,2025-04-05,15,12,278,2,1,10.9,0.55,10.35,0,0
35254,2025-04-05,15,3,278,2,1,8.4,0.0,8.4,0,0
35254,2025-04-05,15,9,278,2,1,45.0,0.0,45.0,1,0
35255,2025-04-05,11,33,557,5,2,15.4,3.08,27.72,0,0
35255,2025-04-05,11,23,557,5,1,34.0,3.4,30.6,0,0
35255,2025-04-05,11,35,557,5,2,47.0,9.4,84.6,0,0
35256,2025-04-05,19,27,138,2,1,26.7,0.0,26.7,0,0
35256,2025-04-05,19,24,138,2,1,22.5,0.0,22.5,0,0
35256,2025-04-05,19,41,138,2,3,52.0,0.0,156.0,0,0
35257,2025-04-05,12,16,263,2,1,68.0,0.0,68.0,0,0
35257,2025-04-05,12,14,263,2,1,24.8,0.0,24.8,1,0
35257,2025-04-05,12,37,263,2,2,30.6,0.0,61.2,1,0
35258,2025-04-05,17,24,181,3,2,22.5,0.0,45.0,0,0
35259,2025-04-05,8,22,801,1,1,49.0,0.0,49.0,0,0
35260,2025-04-05,15,2,13,3,2,11.9,0.0,23.8,0,0
35261,2025-04-05,11,8,780,1,1,13.4,0.0,13.4,0,0
35261,2025-04-05,11,7,780,1,1,14.2,0.0,14.2,0,0
35261,2025-04-05,11,30,780,1,1,39.0,3.9,35.1,0,0
35261,2025-04-05,11,10,780,1,1,42.0,0.0,42.0,1,0
35262,2025-04-05,19,21,709,2,1,12.6,0.0,12.6,0,0
35262,2025-04-05,19,19,709,2,1,21.2,0.0,21.2,1,0
35262,2025-04-05,19,28,709,2,2,42.5,0.0,85.0,0,0
35263,2025-04-05,15,12,381,3,3,10.9,0.0,32.7,0,0
35264,2025-04-05,19,35,82,2,2,47.0,0.0,94.0,0,0
35264,2025-04-05,19,15,82,2,1,96.0,0.0,96.0,1,0
35264,2025-04-05,19,13,82,2,1,16.3,0.0,16.3,0,0
35265,2025-04-05,18,26,642,4,1,56.0,0.0,56.0,0,0
35266,2025-04-05,15,15,794,3,1,96.0,0.0,96.0,1,0
35266,2025-04-05,15,28,794,3,2,42.5,0.0,85.0,0,0
35266,2025-04-05,15,26,794,3,1,56.0,0.0,56.0,0,0
35267,2025-04-05,16,11,819,2,3,19.5,0.0,58.5,0,0
35267,2025-04-05,16,17,819,2,1,29.6,0.0,29.6,1,0
35267,2025-04-05,16,13,819,2,2,16.3,0.0,32.6,0,0
35267,2025-04-05,16,35,819,2,1,47.0,0.0,47.0,0,0
35268,2025-04-05,17,34,401,2,1,11.2,0.0,11.2,0,0
35268,2025-04-05,17,35,401,2,1,47.0,4.7,42.3,0,0
35269,2025-04-05,11,15,392,1,2,96.0,0.0,192.0,1,0
35269,2025-04-05,11,40,392,1,1,35.2,0.0,35.2,1,0
35270,2025-04-05,10,2,278,5,1,11.9,0.0,11.9,0,0
35270,2025-04-05,10,30,278,5,2,39.0,0.0,78.0,0,0
35270,2025-04-05,10,23,278,5,2,34.0,6.8,61.2,0,0
35270,2025-04-05,10,7,278,5,2,14.2,2.84,25.56,0,0
35271,2025-04-05,10,7,483,1,1,14.2,1.42,12.78,0,0
35271,2025-04-05,10,19,483,1,1,21.2,2.12,19.08,1,0
35272,2025-04-05,12,37,278,5,1,30.6,3.06,27.54,1,0
35272,2025-04-05,12,8,278,5,1,13.4,0.0,13.4,0,0
35272,2025-04-05,12,17,278,5,1,29.6,2.96,26.64,1,0
35273,2025-04-05,9,8,255,1,1,13.4,1.34,12.06,0,0
35274,2025-04-05,17,3,762,1,1,8.4,0.0,8.4,0,0
35275,2025-04-05,18,15,413,5,1,96.0,4.8,91.2,1,0
35276,2025-04-05,18,33,381,4,1,15.4,0.0,15.4,0,0
35277,2025-04-05,19,12,820,3,1,10.9,0.0,10.9,0,0
35278,2025-04-05,10,13,448,2,1,16.3,0.0,16.3,0,0
35278,2025-04-05,10,41,448,2,1,52.0,0.0,52.0,0,0
35279,2025-04-05,17,1,628,2,1,9.5,0.0,9.5,0,0
35279,2025-04-05,17,9,628,2,2,45.0,0.0,90.0,1,0
35279,2025-04-05,17,17,628,2,1,29.6,1.48,28.12,1,0
35279,2025-04-05,17,44,628,2,1,18.9,0.0,18.9,0,0
35280,2025-04-05,16,41,213,2,1,52.0,0.0,52.0,0,0
35281,2025-04-05,17,17,75,1,1,29.6,0.0,29.6,1,0
35281,2025-04-05,17,40,75,1,1,35.2,0.0,35.2,1,0
35282,2025-04-05,8,41,768,1,2,52.0,5.2,98.8,0,0
35283,2025-04-05,12,23,116,2,1,34.0,0.0,34.0,0,0
35284,2025-04-05,10,3,552,3,1,8.4,0.84,7.56,0,0
35284,2025-04-05,10,28,552,3,2,42.5,0.0,85.0,0,0
35285,2025-04-05,15,6,794,5,1,33.5,1.68,31.82,1,0
35285,2025-04-05,15,2,794,5,1,11.9,0.6,11.3,0,0
35285,2025-04-05,15,11,794,5,1,19.5,0.0,19.5,0,0
35286,2025-04-05,9,14,357,4,1,24.8,0.0,24.8,1,0
35286,2025-04-05,9,2,357,4,1,11.9,0.0,11.9,0,0
35287,2025-04-05,17,6,187,2,1,33.5,0.0,33.5,1,0
35287,2025-04-05,17,31,187,2,1,21.0,1.05,19.95,0,0
35287,2025-04-05,17,45,187,2,1,34.5,0.0,34.5,0,0
